,Week,Genre,Play Share,Total Plays
2504,2013-09-08,Jazz,0.2626728110599078,217
2505,2013-09-08,Rock,0.2534562211981567,217
2506,2013-09-08,folk,0.1152073732718894,217
2507,2013-09-08,Indie,0.009216589861751152,217
2508,2013-09-08,Pop,0.009216589861751152,217
2509,2013-09-08,Metal,0.004608294930875576,217
2510,2013-09-08,Electronic,0.004608294930875576,217
2511,2013-09-08,Hip Hop,0.004608294930875576,217
2512,2013-09-15,Rock,0.40229885057471265,261
2513,2013-09-15,Hip Hop,0.13409961685823754,261
2514,2013-09-15,other,0.36015325670498083,261
2515,2013-09-15,folk,0.07662835249042145,261
2516,2013-09-15,Pop,0.019157088122605363,261
2517,2013-09-15,Jazz,0.007662835249042145,261
2518,2013-09-22,Rock,0.46543778801843316,217
2519,2013-09-22,Pop,0.10138248847926268,217
2520,2013-09-22,Jazz,0.15207373271889402,217
2521,2013-09-22,other,0.1935483870967742,217
2522,2013-09-22,Electronic,0.05069124423963134,217
2523,2013-09-22,Hip Hop,0.013824884792626729,217
2524,2013-09-22,folk,0.02304147465437788,217
2525,2013-09-29,Rock,0.30246913580246915,162
2526,2013-09-29,other,0.6975308641975309,162
2527,2013-10-06,Rock,0.11964285714285715,560
2528,2013-10-06,other,0.48214285714285715,560
2529,2013-10-06,Hip Hop,0.0375,560
2530,2013-10-06,Jazz,0.18214285714285713,560
2531,2013-10-06,folk,0.0875,560
2532,2013-10-06,Indie,0.008928571428571428,560
2533,2013-10-06,Classical,0.07857142857142857,560
2534,2013-10-06,Electronic,0.0017857142857142857,560
2535,2013-10-06,Pop,0.0017857142857142857,560
2536,2013-10-13,Metal,0.08883248730964467,394
2537,2013-10-13,Rock,0.10152284263959391,394
2538,2013-10-13,Jazz,0.4543147208121827,394
2539,2013-10-13,other,0.28426395939086296,394
2540,2013-10-13,Electronic,0.04314720812182741,394
2541,2013-10-13,Indie,0.005076142131979695,394
2542,2013-10-13,Hip Hop,0.007614213197969543,394
2543,2013-10-13,folk,0.01015228426395939,394
2544,2013-10-13,Pop,0.005076142131979695,394
2545,2013-10-20,other,0.40762463343108507,341
2546,2013-10-20,Electronic,0.03519061583577713,341
2547,2013-10-20,Hip Hop,0.07917888563049853,341
2548,2013-10-20,folk,0.06158357771260997,341
2549,2013-10-20,Jazz,0.2844574780058651,341
2550,2013-10-20,Rock,0.10850439882697947,341
2551,2013-10-20,Metal,0.01466275659824047,341
2552,2013-10-20,Indie,0.005865102639296188,341
2553,2013-10-20,Classical,0.002932551319648094,341
2554,2013-10-27,Rock,0.2492836676217765,349
2555,2013-10-27,folk,0.09169054441260745,349
2556,2013-10-27,Jazz,0.2808022922636103,349
2557,2013-10-27,other,0.332378223495702,349
2558,2013-10-27,Pop,0.0057306590257879654,349
2559,2013-10-27,Electronic,0.008595988538681949,349
2560,2013-10-27,Metal,0.0028653295128939827,349
2561,2013-10-27,Indie,0.017191977077363897,349
2562,2013-10-27,Hip Hop,0.011461318051575931,349
2563,2013-11-03,other,0.5909090909090909,374
2564,2013-11-03,Jazz,0.21657754010695188,374
2565,2013-11-03,folk,0.08021390374331551,374
2566,2013-11-03,Rock,0.06417112299465241,374
2567,2013-11-03,Hip Hop,0.034759358288770054,374
2568,2013-11-03,Indie,0.00267379679144385,374
2569,2013-11-03,Classical,0.00267379679144385,374
2570,2013-11-03,Pop,0.0053475935828877,374
2571,2013-11-03,Metal,0.00267379679144385,374
2572,2013-11-10,Rock,0.24517374517374518,518
2573,2013-11-10,other,0.3552123552123552,518
2574,2013-11-10,Jazz,0.20270270270270271,518
2575,2013-11-10,folk,0.12162162162162163,518
2576,2013-11-10,Metal,0.015444015444015444,518
2577,2013-11-10,Pop,0.013513513513513514,518
2578,2013-11-10,Electronic,0.013513513513513514,518
2579,2013-11-10,Hip Hop,0.025096525096525095,518
2580,2013-11-10,Indie,0.005791505791505791,518
2581,2013-11-10,Classical,0.0019305019305019305,518
2582,2013-11-17,Rock,0.35736196319018404,652
2583,2013-11-17,Hip Hop,0.05521472392638037,652
2584,2013-11-17,Jazz,0.17331288343558282,652
2585,2013-11-17,other,0.24079754601226994,652
2586,2013-11-17,Metal,0.0352760736196319,652
2587,2013-11-17,folk,0.12423312883435583,652
2588,2013-11-17,Pop,0.007668711656441718,652
2589,2013-11-17,Indie,0.004601226993865031,652
2590,2013-11-17,Electronic,0.0015337423312883436,652
2591,2013-11-24,Jazz,0.3850687622789784,509
2592,2013-11-24,other,0.42829076620825146,509
2593,2013-11-24,folk,0.08055009823182711,509
2594,2013-11-24,Metal,0.03143418467583497,509
2595,2013-11-24,Rock,0.07072691552062868,509
2596,2013-11-24,Classical,0.003929273084479371,509
2597,2013-12-01,other,0.3651685393258427,356
2598,2013-12-01,Jazz,0.44662921348314605,356
2599,2013-12-01,Hip Hop,0.10674157303370786,356
2600,2013-12-01,Electronic,0.011235955056179775,356
2601,2013-12-01,Rock,0.0449438202247191,356
2602,2013-12-01,folk,0.019662921348314606,356
2603,2013-12-01,Pop,0.0028089887640449437,356
2604,2013-12-01,Metal,0.0028089887640449437,356
2605,2013-12-08,Rock,0.29971181556195964,347
2606,2013-12-08,other,0.5302593659942363,347
2607,2013-12-08,folk,0.02881844380403458,347
2608,2013-12-08,Metal,0.011527377521613832,347
2609,2013-12-08,Jazz,0.09510086455331412,347
2610,2013-12-08,Hip Hop,0.01729106628242075,347
2611,2013-12-08,Indie,0.005763688760806916,347
2612,2013-12-08,Electronic,0.005763688760806916,347
2613,2013-12-08,Pop,0.005763688760806916,347
2614,2013-12-15,other,0.6370558375634517,394
2615,2013-12-15,Jazz,0.2563451776649746,394
2616,2013-12-15,Metal,0.017766497461928935,394
2617,2013-12-15,Rock,0.06598984771573604,394
2618,2013-12-15,folk,0.01015228426395939,394
2619,2013-12-15,Electronic,0.01015228426395939,394
2620,2013-12-15,Indie,0.0025380710659898475,394
2621,2013-12-22,Jazz,0.6,465
2622,2013-12-22,other,0.23010752688172043,465
2623,2013-12-22,Electronic,0.04946236559139785,465
2624,2013-12-22,Pop,0.01935483870967742,465
2625,2013-12-22,Hip Hop,0.021505376344086023,465
2626,2013-12-22,Indie,0.0064516129032258064,465
2627,2013-12-22,folk,0.023655913978494623,465
2628,2013-12-22,Rock,0.04086021505376344,465
2629,2013-12-22,Classical,0.004301075268817204,465
2630,2013-12-22,Metal,0.004301075268817204,465
2631,2013-12-29,folk,0.08905380333951762,539
2632,2013-12-29,other,0.46567717996289426,539
2633,2013-12-29,Jazz,0.17439703153988867,539
2634,2013-12-29,Rock,0.15955473098330242,539
2635,2013-12-29,Hip Hop,0.07792207792207792,539
2636,2013-12-29,Pop,0.012987012987012988,539
2637,2013-12-29,Metal,0.0055658627087198514,539
2638,2013-12-29,Electronic,0.00927643784786642,539
2639,2013-12-29,Classical,0.0055658627087198514,539
2640,2014-01-05,Rock,0.622093023255814,516
2641,2014-01-05,Hip Hop,0.040697674418604654,516
2642,2014-01-05,Jazz,0.10271317829457365,516
2643,2014-01-05,folk,0.050387596899224806,516
2644,2014-01-05,Metal,0.05232558139534884,516
2645,2014-01-05,Pop,0.009689922480620155,516
2646,2014-01-05,other,0.11434108527131782,516
2647,2014-01-05,Electronic,0.007751937984496124,516
2648,2014-01-12,Rock,0.6346749226006192,323
2649,2014-01-12,Metal,0.07739938080495357,323
2650,2014-01-12,other,0.25077399380804954,323
2651,2014-01-12,Pop,0.01238390092879257,323
2652,2014-01-12,Electronic,0.021671826625386997,323
2653,2014-01-12,Jazz,0.0030959752321981426,323
2654,2014-01-19,Rock,0.5192926045016077,622
2655,2014-01-19,Jazz,0.1977491961414791,622
2656,2014-01-19,other,0.24758842443729903,622
2657,2014-01-19,folk,0.014469453376205787,622
2658,2014-01-19,Electronic,0.008038585209003215,622
2659,2014-01-19,Pop,0.008038585209003215,622
2660,2014-01-19,Hip Hop,0.003215434083601286,622
2661,2014-01-19,Metal,0.001607717041800643,622
2662,2014-01-26,other,0.5135135135135135,111
2663,2014-01-26,Pop,0.09009009009009009,111
2664,2014-01-26,Jazz,0.36936936936936937,111
2665,2014-01-26,Rock,0.02702702702702703,111
2666,2014-02-02,Electronic,0.0763888888888889,144
2667,2014-02-02,folk,0.1597222222222222,144
2668,2014-02-02,other,0.375,144
2669,2014-02-02,Rock,0.0763888888888889,144
2670,2014-02-02,Jazz,0.2777777777777778,144
2671,2014-02-02,Metal,0.006944444444444444,144
2672,2014-02-02,Hip Hop,0.013888888888888888,144
2673,2014-02-02,Indie,0.013888888888888888,144
2674,2014-02-09,folk,0.2627118644067797,118
2675,2014-02-09,Rock,0.635593220338983,118
2676,2014-02-09,Metal,0.0423728813559322,118
2677,2014-02-09,other,0.03389830508474576,118
2678,2014-02-09,Jazz,0.01694915254237288,118
2679,2014-02-09,Electronic,0.00847457627118644,118
2680,2014-02-16,folk,0.056074766355140186,214
2681,2014-02-16,other,0.4719626168224299,214
2682,2014-02-16,Jazz,0.3130841121495327,214
2683,2014-02-16,Rock,0.08878504672897196,214
2684,2014-02-16,Hip Hop,0.04205607476635514,214
2685,2014-02-16,Electronic,0.02336448598130841,214
2686,2014-02-16,Pop,0.004672897196261682,214
2687,2014-02-23,Rock,0.37218045112781956,266
2688,2014-02-23,other,0.31203007518796994,266
2689,2014-02-23,folk,0.06015037593984962,266
2690,2014-02-23,Jazz,0.15789473684210525,266
2691,2014-02-23,Hip Hop,0.03759398496240601,266
2692,2014-02-23,Electronic,0.022556390977443608,266
2693,2014-02-23,Pop,0.011278195488721804,266
2694,2014-02-23,Classical,0.007518796992481203,266
2695,2014-02-23,Metal,0.011278195488721804,266
2696,2014-02-23,Indie,0.007518796992481203,266
2697,2014-03-02,Rock,0.6254545454545455,275
2698,2014-03-02,Metal,0.08363636363636363,275
2699,2014-03-02,other,0.19272727272727272,275
2700,2014-03-02,Electronic,0.014545454545454545,275
2701,2014-03-02,Indie,0.014545454545454545,275
2702,2014-03-02,Jazz,0.03636363636363636,275
2703,2014-03-02,Pop,0.01818181818181818,275
2704,2014-03-02,Hip Hop,0.007272727272727273,275
2705,2014-03-02,folk,0.007272727272727273,275
2706,2014-03-09,Rock,0.2982456140350877,285
2707,2014-03-09,Electronic,0.0456140350877193,285
2708,2014-03-09,Hip Hop,0.03508771929824561,285
2709,2014-03-09,folk,0.07368421052631578,285
2710,2014-03-09,other,0.34035087719298246,285
2711,2014-03-09,Jazz,0.14035087719298245,285
2712,2014-03-09,Metal,0.03859649122807018,285
2713,2014-03-09,Indie,0.010526315789473684,285
2714,2014-03-09,Classical,0.0035087719298245615,285
2715,2014-03-09,Pop,0.014035087719298246,285
2716,2014-03-16,other,0.3333333333333333,15
2717,2014-03-16,Rock,0.26666666666666666,15
2718,2014-03-16,Classical,0.13333333333333333,15
2719,2014-03-16,Electronic,0.06666666666666667,15
2720,2014-03-16,folk,0.2,15
2721,2014-03-23,other,0.15714285714285714,210
2722,2014-03-23,Rock,0.719047619047619,210
2723,2014-03-23,Metal,0.0380952380952381,210
2724,2014-03-23,Hip Hop,0.0380952380952381,210
2725,2014-03-23,Indie,0.009523809523809525,210
2726,2014-03-23,folk,0.014285714285714285,210
2727,2014-03-23,Classical,0.004761904761904762,210
2728,2014-03-23,Pop,0.004761904761904762,210
2729,2014-03-23,Jazz,0.014285714285714285,210
2730,2014-03-30,Rock,0.5527831094049904,521
2731,2014-03-30,other,0.30902111324376197,521
2732,2014-03-30,folk,0.06525911708253358,521
2733,2014-03-30,Hip Hop,0.007677543186180422,521
2734,2014-03-30,Electronic,0.007677543186180422,521
2735,2014-03-30,Jazz,0.05566218809980806,521
2736,2014-03-30,Pop,0.0019193857965451055,521
2737,2014-04-06,folk,0.125,296
2738,2014-04-06,other,0.5912162162162162,296
2739,2014-04-06,Electronic,0.08445945945945946,296
2740,2014-04-06,Jazz,0.15202702702702703,296
2741,2014-04-06,Rock,0.030405405405405407,296
2742,2014-04-06,Indie,0.006756756756756757,296
2743,2014-04-06,Hip Hop,0.010135135135135136,296
2744,2014-04-13,other,0.8644688644688645,273
2745,2014-04-13,Rock,0.07326007326007326,273
2746,2014-04-13,Hip Hop,0.02564102564102564,273
2747,2014-04-13,Pop,0.007326007326007326,273
2748,2014-04-13,Electronic,0.018315018315018316,273
2749,2014-04-13,Jazz,0.007326007326007326,273
2750,2014-04-13,Metal,0.003663003663003663,273
2751,2014-04-20,other,0.31313131313131315,198
2752,2014-04-20,Metal,0.025252525252525252,198
2753,2014-04-20,folk,0.045454545454545456,198
2754,2014-04-20,Jazz,0.4797979797979798,198
2755,2014-04-20,Indie,0.010101010101010102,198
2756,2014-04-20,Rock,0.11616161616161616,198
2757,2014-04-20,Electronic,0.005050505050505051,198
2758,2014-04-20,Hip Hop,0.005050505050505051,198
2759,2014-04-27,other,0.53125,288
2760,2014-04-27,Hip Hop,0.16666666666666666,288
2761,2014-04-27,Rock,0.2326388888888889,288
2762,2014-04-27,Pop,0.027777777777777776,288
2763,2014-04-27,Jazz,0.024305555555555556,288
2764,2014-04-27,Electronic,0.010416666666666666,288
2765,2014-04-27,Metal,0.006944444444444444,288
2766,2014-05-04,Hip Hop,0.6507936507936508,189
2767,2014-05-04,Rock,0.19047619047619047,189
2768,2014-05-04,other,0.15873015873015872,189
2769,2014-05-11,other,0.6557377049180327,427
2770,2014-05-11,Hip Hop,0.1522248243559719,427
2771,2014-05-11,Jazz,0.09601873536299765,427
2772,2014-05-11,Rock,0.053864168618266976,427
2773,2014-05-11,folk,0.03747072599531616,427
2774,2014-05-11,Electronic,0.00468384074941452,427
2775,2014-05-18,other,0.4897959183673469,441
2776,2014-05-18,Jazz,0.3922902494331066,441
2777,2014-05-18,Hip Hop,0.08390022675736962,441
2778,2014-05-18,Metal,0.034013605442176874,441
2779,2014-05-25,Jazz,0.5545977011494253,696
2780,2014-05-25,other,0.3218390804597701,696
2781,2014-05-25,Classical,0.07327586206896551,696
2782,2014-05-25,folk,0.01867816091954023,696
2783,2014-05-25,Hip Hop,0.010057471264367816,696
2784,2014-05-25,Rock,0.01293103448275862,696
2785,2014-05-25,Indie,0.005747126436781609,696
2786,2014-05-25,Electronic,0.0028735632183908046,696
2787,2014-06-01,Jazz,0.2371364653243848,447
2788,2014-06-01,other,0.5055928411633109,447
2789,2014-06-01,Hip Hop,0.0894854586129754,447
2790,2014-06-01,Rock,0.040268456375838924,447
2791,2014-06-01,Classical,0.11409395973154363,447
2792,2014-06-01,folk,0.006711409395973154,447
2793,2014-06-01,Indie,0.0022371364653243847,447
2794,2014-06-01,Electronic,0.0044742729306487695,447
2795,2014-06-08,other,0.9331210191082803,314
2796,2014-06-08,Jazz,0.05732484076433121,314
2797,2014-06-08,folk,0.006369426751592357,314
2798,2014-06-08,Rock,0.0031847133757961785,314
2799,2014-06-15,other,0.8045540796963947,527
2800,2014-06-15,Rock,0.06451612903225806,527
2801,2014-06-15,Jazz,0.08159392789373814,527
2802,2014-06-15,Hip Hop,0.022770398481973434,527
2803,2014-06-15,folk,0.013282732447817837,527
2804,2014-06-15,Metal,0.003795066413662239,527
2805,2014-06-15,Pop,0.0018975332068311196,527
2806,2014-06-15,Classical,0.0018975332068311196,527
2807,2014-06-15,Indie,0.0056925996204933585,527
2808,2014-06-22,other,0.3333333333333333,279
2809,2014-06-22,Jazz,0.5555555555555556,279
2810,2014-06-22,Hip Hop,0.08602150537634409,279
2811,2014-06-22,Rock,0.017921146953405017,279
2812,2014-06-22,Pop,0.007168458781362007,279
2813,2014-06-29,Jazz,0.6077586206896551,232
2814,2014-06-29,folk,0.10344827586206896,232
2815,2014-06-29,Hip Hop,0.05603448275862069,232
2816,2014-06-29,Pop,0.03017241379310345,232
2817,2014-06-29,other,0.16810344827586207,232
2818,2014-06-29,Electronic,0.03017241379310345,232
2819,2014-06-29,Indie,0.004310344827586207,232
2820,2014-07-06,other,0.5376344086021505,186
2821,2014-07-06,Metal,0.46236559139784944,186
2822,2014-07-13,other,0.6153846153846154,91
2823,2014-07-13,Jazz,0.23076923076923078,91
2824,2014-07-13,Hip Hop,0.14285714285714285,91
2825,2014-07-13,Electronic,0.01098901098901099,91
2826,2014-07-20,other,1.0,52
2827,2014-07-27,Rock,0.19399538106235567,433
2828,2014-07-27,other,0.46420323325635104,433
2829,2014-07-27,Jazz,0.17321016166281755,433
2830,2014-07-27,folk,0.06004618937644342,433
2831,2014-07-27,Metal,0.011547344110854504,433
2832,2014-07-27,Classical,0.025404157043879907,433
2833,2014-07-27,Electronic,0.023094688221709007,433
2834,2014-07-27,Hip Hop,0.03695150115473441,433
2835,2014-07-27,Indie,0.006928406466512702,433
2836,2014-07-27,Pop,0.004618937644341801,433
2837,2014-08-03,other,0.7202797202797203,143
2838,2014-08-03,folk,0.027972027972027972,143
2839,2014-08-03,Jazz,0.1048951048951049,143
2840,2014-08-03,Electronic,0.027972027972027972,143
2841,2014-08-03,Rock,0.06293706293706294,143
2842,2014-08-03,Indie,0.027972027972027972,143
2843,2014-08-03,Hip Hop,0.013986013986013986,143
2844,2014-08-03,Metal,0.006993006993006993,143
2845,2014-08-03,Pop,0.006993006993006993,143
2846,2014-08-10,other,0.9496021220159151,377
2847,2014-08-10,Electronic,0.03183023872679045,377
2848,2014-08-10,Pop,0.005305039787798408,377
2849,2014-08-10,Hip Hop,0.002652519893899204,377
2850,2014-08-10,Rock,0.007957559681697613,377
2851,2014-08-10,Jazz,0.002652519893899204,377
2852,2014-08-17,Electronic,0.31851851851851853,135
2853,2014-08-17,Hip Hop,0.3925925925925926,135
2854,2014-08-17,other,0.15555555555555556,135
2855,2014-08-17,Jazz,0.0962962962962963,135
2856,2014-08-17,Rock,0.02962962962962963,135
2857,2014-08-17,folk,0.007407407407407408,135
2858,2014-08-24,other,0.7845303867403315,181
2859,2014-08-24,Hip Hop,0.07734806629834254,181
2860,2014-08-24,Metal,0.06629834254143646,181
2861,2014-08-24,Rock,0.027624309392265192,181
2862,2014-08-24,Jazz,0.027624309392265192,181
2863,2014-08-24,folk,0.0055248618784530384,181
2864,2014-08-24,Pop,0.0055248618784530384,181
2865,2014-08-24,Electronic,0.0055248618784530384,181
2866,2014-08-31,Rock,0.10876132930513595,331
2867,2014-08-31,Jazz,0.07250755287009064,331
2868,2014-08-31,other,0.7673716012084593,331
2869,2014-08-31,folk,0.03625377643504532,331
2870,2014-08-31,Hip Hop,0.012084592145015106,331
2871,2014-08-31,Pop,0.0030211480362537764,331
2872,2014-09-07,other,0.593103448275862,290
2873,2014-09-07,Rock,0.07241379310344828,290
2874,2014-09-07,folk,0.07586206896551724,290
2875,2014-09-07,Metal,0.027586206896551724,290
2876,2014-09-07,Jazz,0.11724137931034483,290
2877,2014-09-07,Electronic,0.02413793103448276,290
2878,2014-09-07,Hip Hop,0.05517241379310345,290
2879,2014-09-07,Pop,0.02413793103448276,290
2880,2014-09-07,Indie,0.010344827586206896,290
2881,2014-09-14,Electronic,0.38596491228070173,57
2882,2014-09-14,Rock,0.21052631578947367,57
2883,2014-09-14,other,0.2631578947368421,57
2884,2014-09-14,Metal,0.017543859649122806,57
2885,2014-09-14,Jazz,0.07017543859649122,57
2886,2014-09-14,folk,0.05263157894736842,57
2887,2014-09-21,other,0.559322033898305,118
2888,2014-09-21,Rock,0.17796610169491525,118
2889,2014-09-21,folk,0.09322033898305085,118
2890,2014-09-21,Jazz,0.0847457627118644,118
2891,2014-09-21,Pop,0.03389830508474576,118
2892,2014-09-21,Hip Hop,0.03389830508474576,118
2893,2014-09-21,Electronic,0.01694915254237288,118
2894,2014-09-28,Hip Hop,0.4173027989821883,393
2895,2014-09-28,Jazz,0.183206106870229,393
2896,2014-09-28,other,0.30025445292620867,393
2897,2014-09-28,Rock,0.05089058524173028,393
2898,2014-09-28,Electronic,0.03307888040712468,393
2899,2014-09-28,folk,0.01272264631043257,393
2900,2014-09-28,Pop,0.002544529262086514,393
2901,2014-10-05,Electronic,0.17073170731707318,328
2902,2014-10-05,Hip Hop,0.3719512195121951,328
2903,2014-10-05,other,0.3567073170731707,328
2904,2014-10-05,Jazz,0.0701219512195122,328
2905,2014-10-05,Rock,0.012195121951219513,328
2906,2014-10-05,folk,0.012195121951219513,328
2907,2014-10-05,Metal,0.003048780487804878,328
2908,2014-10-05,Indie,0.003048780487804878,328
2909,2014-10-12,other,0.5344262295081967,305
2910,2014-10-12,Rock,0.1540983606557377,305
2911,2014-10-12,Electronic,0.06229508196721312,305
2912,2014-10-12,Hip Hop,0.20655737704918034,305
2913,2014-10-12,folk,0.013114754098360656,305
2914,2014-10-12,Jazz,0.029508196721311476,305
2915,2014-10-19,Hip Hop,0.5789473684210527,133
2916,2014-10-19,Jazz,0.08270676691729323,133
2917,2014-10-19,other,0.3308270676691729,133
2918,2014-10-19,folk,0.007518796992481203,133
2919,2014-10-26,other,0.6068965517241379,145
2920,2014-10-26,Hip Hop,0.23448275862068965,145
2921,2014-10-26,folk,0.06896551724137931,145
2922,2014-10-26,Rock,0.06206896551724138,145
2923,2014-10-26,Jazz,0.020689655172413793,145
2924,2014-10-26,Pop,0.006896551724137931,145
2925,2014-11-02,Hip Hop,0.6904761904761905,252
2926,2014-11-02,Jazz,0.07539682539682539,252
2927,2014-11-02,Electronic,0.047619047619047616,252
2928,2014-11-02,other,0.1626984126984127,252
2929,2014-11-02,Metal,0.023809523809523808,252
2930,2014-11-09,Rock,0.25,132
2931,2014-11-09,Hip Hop,0.11363636363636363,132
2932,2014-11-09,Electronic,0.07575757575757576,132
2933,2014-11-09,other,0.48484848484848486,132
2934,2014-11-09,Jazz,0.030303030303030304,132
2935,2014-11-09,Metal,0.045454545454545456,132
2936,2014-11-16,Hip Hop,0.2077922077922078,77
2937,2014-11-16,other,0.2987012987012987,77
2938,2014-11-16,Electronic,0.2727272727272727,77
2939,2014-11-16,Metal,0.18181818181818182,77
2940,2014-11-16,Rock,0.03896103896103896,77
2941,2014-11-23,Metal,0.3505747126436782,174
2942,2014-11-23,Rock,0.19540229885057472,174
2943,2014-11-23,other,0.26436781609195403,174
2944,2014-11-23,Jazz,0.08620689655172414,174
2945,2014-11-23,folk,0.05747126436781609,174
2946,2014-11-23,Indie,0.017241379310344827,174
2947,2014-11-23,Hip Hop,0.017241379310344827,174
2948,2014-11-23,Electronic,0.011494252873563218,174
2949,2014-11-30,Metal,0.19166666666666668,120
2950,2014-11-30,other,0.5,120
2951,2014-11-30,folk,0.09166666666666666,120
2952,2014-11-30,Rock,0.06666666666666667,120
2953,2014-11-30,Jazz,0.1,120
2954,2014-11-30,Hip Hop,0.016666666666666666,120
2955,2014-11-30,Electronic,0.025,120
2956,2014-11-30,Indie,0.008333333333333333,120
2957,2014-12-07,Hip Hop,0.3473684210526316,190
2958,2014-12-07,Rock,0.2578947368421053,190
2959,2014-12-07,Electronic,0.12105263157894737,190
2960,2014-12-07,Indie,0.042105263157894736,190
2961,2014-12-07,other,0.22105263157894736,190
2962,2014-12-07,Jazz,0.010526315789473684,190
2963,2014-12-14,Rock,0.38650306748466257,163
2964,2014-12-14,Jazz,0.3006134969325153,163
2965,2014-12-14,Hip Hop,0.17791411042944785,163
2966,2014-12-14,folk,0.0736196319018405,163
2967,2014-12-14,other,0.06134969325153374,163
2968,2014-12-21,Rock,0.415929203539823,226
2969,2014-12-21,Jazz,0.15486725663716813,226
2970,2014-12-21,other,0.3495575221238938,226
2971,2014-12-21,Hip Hop,0.048672566371681415,226
2972,2014-12-21,folk,0.02654867256637168,226
2973,2014-12-21,Electronic,0.004424778761061947,226
2974,2014-12-28,other,0.5107142857142857,560
2975,2014-12-28,folk,0.21428571428571427,560
2976,2014-12-28,Indie,0.04107142857142857,560
2977,2014-12-28,Hip Hop,0.023214285714285715,560
2978,2014-12-28,Rock,0.07321428571428572,560
2979,2014-12-28,Jazz,0.11607142857142858,560
2980,2014-12-28,Electronic,0.008928571428571428,560
2981,2014-12-28,Pop,0.0125,560
2982,2015-01-04,other,0.8466666666666667,450
2983,2015-01-04,Jazz,0.11555555555555555,450
2984,2015-01-04,Hip Hop,0.013333333333333334,450
2985,2015-01-04,folk,0.008888888888888889,450
2986,2015-01-04,Indie,0.0044444444444444444,450
2987,2015-01-04,Classical,0.0044444444444444444,450
2988,2015-01-04,Electronic,0.0022222222222222222,450
2989,2015-01-04,Metal,0.0022222222222222222,450
2990,2015-01-04,Rock,0.0022222222222222222,450
2991,2015-01-11,other,0.6484210526315789,475
2992,2015-01-11,Rock,0.05052631578947368,475
2993,2015-01-11,Classical,0.04421052631578947,475
2994,2015-01-11,Jazz,0.15157894736842106,475
2995,2015-01-11,Hip Hop,0.0863157894736842,475
2996,2015-01-11,folk,0.01263157894736842,475
2997,2015-01-11,Metal,0.002105263157894737,475
2998,2015-01-11,Pop,0.002105263157894737,475
2999,2015-01-11,Electronic,0.002105263157894737,475
3000,2015-01-18,Hip Hop,0.16209476309226933,401
3001,2015-01-18,Metal,0.10224438902743142,401
3002,2015-01-18,Rock,0.1546134663341646,401
3003,2015-01-18,Electronic,0.059850374064837904,401
3004,2015-01-18,other,0.4239401496259352,401
3005,2015-01-18,Jazz,0.09476309226932668,401
3006,2015-01-18,Pop,0.0024937655860349127,401
3007,2015-01-25,other,0.6013071895424836,153
3008,2015-01-25,folk,0.13071895424836602,153
3009,2015-01-25,Hip Hop,0.12418300653594772,153
3010,2015-01-25,Metal,0.0915032679738562,153
3011,2015-01-25,Rock,0.026143790849673203,153
3012,2015-01-25,Jazz,0.0196078431372549,153
3013,2015-01-25,Indie,0.006535947712418301,153
3014,2015-02-01,Jazz,0.21728395061728395,405
3015,2015-02-01,other,0.6395061728395062,405
3016,2015-02-01,Classical,0.027160493827160494,405
3017,2015-02-01,Pop,0.012345679012345678,405
3018,2015-02-01,Electronic,0.007407407407407408,405
3019,2015-02-01,Hip Hop,0.07160493827160494,405
3020,2015-02-01,folk,0.01728395061728395,405
3021,2015-02-01,Indie,0.0024691358024691358,405
3022,2015-02-01,Rock,0.0049382716049382715,405
3023,2015-02-08,Rock,0.2379746835443038,395
3024,2015-02-08,Jazz,0.23291139240506328,395
3025,2015-02-08,other,0.31645569620253167,395
3026,2015-02-08,Pop,0.043037974683544304,395
3027,2015-02-08,Indie,0.030379746835443037,395
3028,2015-02-08,Hip Hop,0.04810126582278481,395
3029,2015-02-08,Classical,0.027848101265822784,395
3030,2015-02-08,Metal,0.015189873417721518,395
3031,2015-02-08,Electronic,0.02531645569620253,395
3032,2015-02-08,folk,0.02278481012658228,395
3033,2015-02-15,other,0.7915254237288135,590
3034,2015-02-15,Jazz,0.04745762711864407,590
3035,2015-02-15,Rock,0.06610169491525424,590
3036,2015-02-15,Pop,0.020338983050847456,590
3037,2015-02-15,Metal,0.01864406779661017,590
3038,2015-02-15,Indie,0.01864406779661017,590
3039,2015-02-15,Hip Hop,0.03389830508474576,590
3040,2015-02-15,Electronic,0.003389830508474576,590
3041,2015-02-22,other,0.6108597285067874,221
3042,2015-02-22,Metal,0.08597285067873303,221
3043,2015-02-22,folk,0.05429864253393665,221
3044,2015-02-22,Jazz,0.07239819004524888,221
3045,2015-02-22,Hip Hop,0.13122171945701358,221
3046,2015-02-22,Electronic,0.04072398190045249,221
3047,2015-02-22,Indie,0.004524886877828055,221
3048,2015-03-01,Metal,0.061855670103092786,485
3049,2015-03-01,other,0.711340206185567,485
3050,2015-03-01,Electronic,0.030927835051546393,485
3051,2015-03-01,Rock,0.0865979381443299,485
3052,2015-03-01,Jazz,0.07628865979381444,485
3053,2015-03-01,Hip Hop,0.020618556701030927,485
3054,2015-03-01,folk,0.012371134020618556,485
3055,2015-03-08,Rock,0.3485714285714286,350
3056,2015-03-08,Hip Hop,0.12857142857142856,350
3057,2015-03-08,other,0.4714285714285714,350
3058,2015-03-08,Jazz,0.04285714285714286,350
